2023-07-25 14:17:02
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.0005,images/2Dtneg0.4.png,2.0,0.00018148820326678765
0.00015,0.0005,images/2Dtneg0.4.png,2.0,0.00018148820326678765
0.0003,0.0005,images/2Dtneg0.4.png,2.0,0.00018148820326678765
0.00045,0.0005,images/2Dtneg0.4.png,2.0,0.00018148820326678765
0.0006,0.0005,images/2Dtneg0.4.png,2.0,0.00018148820326678765
0.0007499999999999999,0.0005,images/2Dtneg0.4.png,2.0,0.00018148820326678765
0.0009,0.0005,images/2Dtneg0.4.png,2.0,0.00018148820326678765
0.00105,0.0005,images/2Dtneg0.4.png,2.0,0.00018148820326678765
0.0012,0.0005,images/2Dtneg0.4.png,2.0,0.00018148820326678765
0.0013499999999999999,0.0005,images/2Dtneg0.4.png,2.0,0.00018148820326678765
2023-07-25 14:17:51
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.00075,images/2Dtneg0.2.png,2.0,0.00018148820326678765
0.00015,0.00075,images/2Dtneg0.2.png,2.0,0.00018148820326678765
0.0003,0.00075,images/2Dtneg0.2.png,2.0,0.00018148820326678765
0.00045,0.00075,images/2Dtneg0.2.png,2.0,0.00018148820326678765
0.0006,0.00075,images/2Dtneg0.2.png,2.0,0.00018148820326678765
0.0007499999999999999,0.00075,images/2Dtneg0.2.png,2.0,0.00018148820326678765
0.0009,0.00075,images/2Dtneg0.2.png,2.0,0.00018148820326678765
0.00105,0.00075,images/2Dtneg0.2.png,2.0,0.00018148820326678765
0.0012,0.00075,images/2Dtneg0.2.png,2.0,0.00018148820326678765
0.0013499999999999999,0.00075,images/2Dtneg0.2.png,2.0,0.00018148820326678765
2023-07-25 14:18:36
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.001,images/2Dt0.png,2.0,0.00018148820326678765
0.00015,0.001,images/2Dt0.png,2.0,0.00018148820326678765
0.0003,0.001,images/2Dt0.png,2.0,0.00018148820326678765
0.00045,0.001,images/2Dt0.png,2.0,0.00018148820326678765
0.0006,0.001,images/2Dt0.png,2.0,0.00018148820326678765
0.0007499999999999999,0.001,images/2Dt0.png,2.0,0.00018148820326678765
0.0009,0.001,images/2Dt0.png,2.0,0.00018148820326678765
0.00105,0.001,images/2Dt0.png,2.0,0.00018148820326678765
0.0012,0.001,images/2Dt0.png,2.0,0.00018148820326678765
0.0013499999999999999,0.001,images/2Dt0.png,2.0,0.00018148820326678765
2023-07-25 14:19:18
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.00125,images/2Dt0.2.png,2.0,0.00018148820326678765
0.00015,0.00125,images/2Dt0.2.png,2.0,0.00018148820326678765
0.0003,0.00125,images/2Dt0.2.png,2.0,0.00018148820326678765
0.00045,0.00125,images/2Dt0.2.png,2.0,0.00018148820326678765
0.0006,0.00125,images/2Dt0.2.png,2.0,0.00018148820326678765
0.0007499999999999999,0.00125,images/2Dt0.2.png,2.0,0.00018148820326678765
0.0009,0.00125,images/2Dt0.2.png,2.0,0.00018148820326678765
0.00105,0.00125,images/2Dt0.2.png,2.0,0.00018148820326678765
0.0012,0.00125,images/2Dt0.2.png,2.0,0.00018148820326678765
0.0013499999999999999,0.00125,images/2Dt0.2.png,2.0,0.00018148820326678765
2023-07-25 14:20:21
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.0015,images/2Dt0.4.png,2.0,0.00018148820326678765
0.00015,0.0015,images/2Dt0.4.png,2.0,0.00018148820326678765
0.0003,0.0015,images/2Dt0.4.png,2.0,0.00018148820326678765
0.00045,0.0015,images/2Dt0.4.png,2.0,0.00018148820326678765
0.0006,0.0015,images/2Dt0.4.png,2.0,0.00018148820326678765
0.0007499999999999999,0.0015,images/2Dt0.4.png,2.0,0.00018148820326678765
0.0009,0.0015,images/2Dt0.4.png,2.0,0.00018148820326678765
0.00105,0.0015,images/2Dt0.4.png,2.0,0.00018148820326678765
0.0012,0.0015,images/2Dt0.4.png,2.0,0.00018148820326678765
0.0013499999999999999,0.0015,images/2Dt0.4.png,2.0,0.00018148820326678765
2023-07-25 14:22:11
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.00015,0.00175,images/2Dtneg0.4.png,2.0,0.00018148820326678765
0.0003,0.00175,images/2Dtneg0.4.png,2.5,0.00022686025408348456
0.00045,0.00175,images/2Dtneg0.4.png,3.0,0.0002722323049001815
0.0006,0.00175,images/2Dtneg0.4.png,3.5,0.0003176043557168784
0.0007499999999999999,0.00175,images/2Dtneg0.4.png,4.0,0.0003629764065335753
0.0008999999999999999,0.00175,images/2Dtneg0.4.png,4.5,0.00040834845735027224
0.00105,0.00175,images/2Dtneg0.4.png,5.0,0.00045372050816696913
0.0012,0.00175,images/2Dtneg0.4.png,5.5,0.000499092558983666
0.0013499999999999999,0.00175,images/2Dtneg0.4.png,6.0,0.000544464609800363
0.0014999999999999998,0.00175,images/2Dtneg0.4.png,6.5,0.0005898366606170599
2023-07-25 14:23:23
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.00015,0.002,images/2Dtneg0.2.png,2.0,0.00018148820326678765
0.0003,0.002,images/2Dtneg0.2.png,2.5,0.00022686025408348456
0.00045,0.002,images/2Dtneg0.2.png,3.0,0.0002722323049001815
0.0006,0.002,images/2Dtneg0.2.png,3.5,0.0003176043557168784
0.0007499999999999999,0.002,images/2Dtneg0.2.png,4.0,0.0003629764065335753
0.0008999999999999999,0.002,images/2Dtneg0.2.png,4.5,0.00040834845735027224
0.00105,0.002,images/2Dtneg0.2.png,5.0,0.00045372050816696913
0.0012,0.002,images/2Dtneg0.2.png,5.5,0.000499092558983666
0.0013499999999999999,0.002,images/2Dtneg0.2.png,6.0,0.000544464609800363
0.0014999999999999998,0.002,images/2Dtneg0.2.png,6.5,0.0005898366606170599
2023-07-25 14:26:00
x,y,image_filename,exposure_time,black_pixel_dwell_time
