2023-07-27 12:21:22
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.0005,images/2Dtneg0.4test.png,4.5,0.00040834845735027224
0.00015,0.0005,images/2Dtneg0.4test.png,4.5,0.00040834845735027224
0.0003,0.0005,images/2Dtneg0.4test.png,4.5,0.00040834845735027224
0.00045,0.0005,images/2Dtneg0.4test.png,4.5,0.00040834845735027224
0.0006,0.0005,images/2Dtneg0.4test.png,4.5,0.00040834845735027224
0.0007499999999999999,0.0005,images/2Dtneg0.4test.png,4.5,0.00040834845735027224
0.0009,0.0005,images/2Dtneg0.4test.png,4.5,0.00040834845735027224
0.00105,0.0005,images/2Dtneg0.4test.png,4.5,0.00040834845735027224
0.0012,0.0005,images/2Dtneg0.4test.png,4.5,0.00040834845735027224
0.0013499999999999999,0.0005,images/2Dtneg0.4test.png,4.5,0.00040834845735027224
2023-07-27 12:22:27
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.00075,images/2Dtneg0.2test.png,4.5,0.00040834845735027224
0.00015,0.00075,images/2Dtneg0.2test.png,4.5,0.00040834845735027224
0.0003,0.00075,images/2Dtneg0.2test.png,4.5,0.00040834845735027224
0.00045,0.00075,images/2Dtneg0.2test.png,4.5,0.00040834845735027224
0.0006,0.00075,images/2Dtneg0.2test.png,4.5,0.00040834845735027224
0.0007499999999999999,0.00075,images/2Dtneg0.2test.png,4.5,0.00040834845735027224
0.0009,0.00075,images/2Dtneg0.2test.png,4.5,0.00040834845735027224
0.00105,0.00075,images/2Dtneg0.2test.png,4.5,0.00040834845735027224
0.0012,0.00075,images/2Dtneg0.2test.png,4.5,0.00040834845735027224
0.0013499999999999999,0.00075,images/2Dtneg0.2test.png,4.5,0.00040834845735027224
2023-07-27 12:23:22
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.001,images/2Dt0test.png,4.5,0.00040834845735027224
0.00015,0.001,images/2Dt0test.png,4.5,0.00040834845735027224
0.0003,0.001,images/2Dt0test.png,4.5,0.00040834845735027224
0.00045,0.001,images/2Dt0test.png,4.5,0.00040834845735027224
0.0006,0.001,images/2Dt0test.png,4.5,0.00040834845735027224
0.0007499999999999999,0.001,images/2Dt0test.png,4.5,0.00040834845735027224
0.0009,0.001,images/2Dt0test.png,4.5,0.00040834845735027224
0.00105,0.001,images/2Dt0test.png,4.5,0.00040834845735027224
0.0012,0.001,images/2Dt0test.png,4.5,0.00040834845735027224
0.0013499999999999999,0.001,images/2Dt0test.png,4.5,0.00040834845735027224
2023-07-27 12:24:40
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.00125,images/2Dt0.2test.png,4.5,0.00040834845735027224
0.00015,0.00125,images/2Dt0.2test.png,4.5,0.00040834845735027224
0.0003,0.00125,images/2Dt0.2test.png,4.5,0.00040834845735027224
0.00045,0.00125,images/2Dt0.2test.png,4.5,0.00040834845735027224
0.0006,0.00125,images/2Dt0.2test.png,4.5,0.00040834845735027224
0.0007499999999999999,0.00125,images/2Dt0.2test.png,4.5,0.00040834845735027224
0.0009,0.00125,images/2Dt0.2test.png,4.5,0.00040834845735027224
0.00105,0.00125,images/2Dt0.2test.png,4.5,0.00040834845735027224
0.0012,0.00125,images/2Dt0.2test.png,4.5,0.00040834845735027224
0.0013499999999999999,0.00125,images/2Dt0.2test.png,4.5,0.00040834845735027224
2023-07-27 12:26:00
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.0015,images/2Dt0.4test.png,4.5,0.00040834845735027224
0.00015,0.0015,images/2Dt0.4test.png,4.5,0.00040834845735027224
0.0003,0.0015,images/2Dt0.4test.png,4.5,0.00040834845735027224
0.00045,0.0015,images/2Dt0.4test.png,4.5,0.00040834845735027224
0.0006,0.0015,images/2Dt0.4test.png,4.5,0.00040834845735027224
0.0007499999999999999,0.0015,images/2Dt0.4test.png,4.5,0.00040834845735027224
0.0009,0.0015,images/2Dt0.4test.png,4.5,0.00040834845735027224
0.00105,0.0015,images/2Dt0.4test.png,4.5,0.00040834845735027224
0.0012,0.0015,images/2Dt0.4test.png,4.5,0.00040834845735027224
0.0013499999999999999,0.0015,images/2Dt0.4test.png,4.5,0.00040834845735027224
2023-07-27 12:27:43
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.00015,0.00175,images/2Dt0.4test.png,3.75,0.00034029038112522685
0.0003,0.00175,images/2Dt0.4test.png,4.0,0.0003629764065335753
0.00045,0.00175,images/2Dt0.4test.png,4.25,0.0003856624319419238
0.0006,0.00175,images/2Dt0.4test.png,4.5,0.00040834845735027224
0.0007499999999999999,0.00175,images/2Dt0.4test.png,4.75,0.0004310344827586207
0.0008999999999999999,0.00175,images/2Dt0.4test.png,5.0,0.00045372050816696913
0.00105,0.00175,images/2Dt0.4test.png,5.25,0.00047640653357531763
0.0012,0.00175,images/2Dt0.4test.png,5.5,0.000499092558983666
0.0013499999999999999,0.00175,images/2Dt0.4test.png,5.75,0.0005217785843920145
0.0014999999999999998,0.00175,images/2Dt0.4test.png,6.0,0.000544464609800363
2023-07-27 12:29:09
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.00015,0.002,images/2Dt0.2test.png,3.75,0.00034029038112522685
0.0003,0.002,images/2Dt0.2test.png,4.0,0.0003629764065335753
0.00045,0.002,images/2Dt0.2test.png,4.25,0.0003856624319419238
0.0006,0.002,images/2Dt0.2test.png,4.5,0.00040834845735027224
0.0007499999999999999,0.002,images/2Dt0.2test.png,4.75,0.0004310344827586207
0.0008999999999999999,0.002,images/2Dt0.2test.png,5.0,0.00045372050816696913
0.00105,0.002,images/2Dt0.2test.png,5.25,0.00047640653357531763
0.0012,0.002,images/2Dt0.2test.png,5.5,0.000499092558983666
0.0013499999999999999,0.002,images/2Dt0.2test.png,5.75,0.0005217785843920145
0.0014999999999999998,0.002,images/2Dt0.2test.png,6.0,0.000544464609800363
2023-07-27 12:30:10
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.00015,0.00225,images/2Dt0test.png,3.75,0.00034029038112522685
0.0003,0.00225,images/2Dt0test.png,4.0,0.0003629764065335753
0.00045,0.00225,images/2Dt0test.png,4.25,0.0003856624319419238
0.0006,0.00225,images/2Dt0test.png,4.5,0.00040834845735027224
0.0007499999999999999,0.00225,images/2Dt0test.png,4.75,0.0004310344827586207
0.0008999999999999999,0.00225,images/2Dt0test.png,5.0,0.00045372050816696913
0.00105,0.00225,images/2Dt0test.png,5.25,0.00047640653357531763
0.0012,0.00225,images/2Dt0test.png,5.5,0.000499092558983666
0.0013499999999999999,0.00225,images/2Dt0test.png,5.75,0.0005217785843920145
0.0014999999999999998,0.00225,images/2Dt0test.png,6.0,0.000544464609800363
2023-07-27 12:31:19
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.00015,0.0025,images/2Dtneg0.2test.png,3.75,0.00034029038112522685
0.0003,0.0025,images/2Dtneg0.2test.png,4.0,0.0003629764065335753
0.00045,0.0025,images/2Dtneg0.2test.png,4.25,0.0003856624319419238
0.0006,0.0025,images/2Dtneg0.2test.png,4.5,0.00040834845735027224
0.0007499999999999999,0.0025,images/2Dtneg0.2test.png,4.75,0.0004310344827586207
