2023-07-11 16:24:09
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.0005,images/tneg0.4.png,5.167899,0.0004689563520871144
0.00015,0.0005,images/tneg0.4.png,6.0292155,0.0005471157441016334
0.0003,0.0005,images/tneg0.4.png,6.890532,0.0006252751361161524
0.00045,0.0005,images/tneg0.4.png,7.7518485,0.0007034345281306715
0.0006,0.0005,images/tneg0.4.png,8.613165,0.0007815939201451906
0.0007499999999999999,0.0005,images/tneg0.4.png,9.4744815,0.0008597533121597095
0.0009,0.0005,images/tneg0.4.png,10.335798,0.0009379127041742287
0.00105,0.0005,images/tneg0.4.png,11.197114500000001,0.001016072096188748
0.0012,0.0005,images/tneg0.4.png,12.058431,0.0010942314882032669
0.0013499999999999999,0.0005,images/tneg0.4.png,12.9197475,0.0011723908802177857
2023-07-11 16:26:29
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.00075,images/tneg0.2.png,5.1741294,0.000469521724137931
0.00015,0.00075,images/tneg0.2.png,6.036484300000001,0.0005477753448275862
0.0003,0.00075,images/tneg0.2.png,6.8988392,0.0006260289655172414
0.00045,0.00075,images/tneg0.2.png,7.7611941,0.0007042825862068966
0.0006,0.00075,images/tneg0.2.png,8.623549,0.0007825362068965518
0.0007499999999999999,0.00075,images/tneg0.2.png,9.4859039,0.000860789827586207
0.0009,0.00075,images/tneg0.2.png,10.3482588,0.000939043448275862
0.00105,0.00075,images/tneg0.2.png,11.2106137,0.0010172970689655172
0.0012,0.00075,images/tneg0.2.png,12.072968600000001,0.0010955506896551724
0.0013499999999999999,0.00075,images/tneg0.2.png,12.9353235,0.0011738043103448276
2023-07-11 16:29:04
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.001,images/t0.png,5.167899,0.0004689563520871144
0.00015,0.001,images/t0.png,6.0292155,0.0005471157441016334
0.0003,0.001,images/t0.png,6.890532,0.0006252751361161524
0.00045,0.001,images/t0.png,7.7518485,0.0007034345281306715
0.0006,0.001,images/t0.png,8.613165,0.0007815939201451906
0.0007499999999999999,0.001,images/t0.png,9.4744815,0.0008597533121597095
0.0009,0.001,images/t0.png,10.335798,0.0009379127041742287
0.00105,0.001,images/t0.png,11.197114500000001,0.001016072096188748
0.0012,0.001,images/t0.png,12.058431,0.0010942314882032669
0.0013499999999999999,0.001,images/t0.png,12.9197475,0.0011723908802177857
2023-07-11 16:30:58
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.00125,images/t0.2.png,5.167899,0.0004689563520871144
0.00015,0.00125,images/t0.2.png,6.0292155,0.0005471157441016334
0.0003,0.00125,images/t0.2.png,6.890532,0.0006252751361161524
0.00045,0.00125,images/t0.2.png,7.7518485,0.0007034345281306715
0.0006,0.00125,images/t0.2.png,8.613165,0.0007815939201451906
0.0007499999999999999,0.00125,images/t0.2.png,9.4744815,0.0008597533121597095
0.0009,0.00125,images/t0.2.png,10.335798,0.0009379127041742287
0.00105,0.00125,images/t0.2.png,11.197114500000001,0.001016072096188748
0.0012,0.00125,images/t0.2.png,12.058431,0.0010942314882032669
0.0013499999999999999,0.00125,images/t0.2.png,12.9197475,0.0011723908802177857
2023-07-11 16:33:52
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.0015,images/t0.4.png,5.1741294,0.000469521724137931
0.00015,0.0015,images/t0.4.png,6.036484300000001,0.0005477753448275862
0.0003,0.0015,images/t0.4.png,6.8988392,0.0006260289655172414
0.00045,0.0015,images/t0.4.png,7.7611941,0.0007042825862068966
0.0006,0.0015,images/t0.4.png,8.623549,0.0007825362068965518
0.0007499999999999999,0.0015,images/t0.4.png,9.4859039,0.000860789827586207
0.0009,0.0015,images/t0.4.png,10.3482588,0.000939043448275862
0.00105,0.0015,images/t0.4.png,11.2106137,0.0010172970689655172
0.0012,0.0015,images/t0.4.png,12.072968600000001,0.0010955506896551724
0.0013499999999999999,0.0015,images/t0.4.png,12.9353235,0.0011738043103448276
2023-07-11 16:37:54
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0005,0.00175,images/tneg0.4.png,7.2820395,0.0006608021324863883
0.0006000000000000001,0.00175,images/tneg0.4.png,7.2820395,0.0006608021324863883
0.0007,0.00175,images/tneg0.4.png,7.2820395,0.0006608021324863883
0.0008,0.00175,images/tneg0.4.png,7.2820395,0.0006608021324863883
0.0009,0.00175,images/tneg0.4.png,7.2820395,0.0006608021324863883
0.001,0.00175,images/tneg0.4.png,7.2820395,0.0006608021324863883
2023-07-11 16:39:49
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0005,0.002,images/tneg0.2.png,7.290818699999999,0.0006615987931034482
0.0006000000000000001,0.002,images/tneg0.2.png,7.290818699999999,0.0006615987931034482
0.0007,0.002,images/tneg0.2.png,7.290818699999999,0.0006615987931034482
0.0008,0.002,images/tneg0.2.png,7.290818699999999,0.0006615987931034482
0.0009,0.002,images/tneg0.2.png,7.290818699999999,0.0006615987931034482
0.001,0.002,images/tneg0.2.png,7.290818699999999,0.0006615987931034482
2023-07-11 16:42:04
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0005,0.00225,images/t0.png,7.2820395,0.0006608021324863883
0.0006000000000000001,0.00225,images/t0.png,7.2820395,0.0006608021324863883
0.0007,0.00225,images/t0.png,7.2820395,0.0006608021324863883
0.0008,0.00225,images/t0.png,7.2820395,0.0006608021324863883
0.0009,0.00225,images/t0.png,7.2820395,0.0006608021324863883
0.001,0.00225,images/t0.png,7.2820395,0.0006608021324863883
2023-07-11 16:43:24
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0005,0.0025,images/t0.2.png,7.2820395,0.0006608021324863883
0.0006000000000000001,0.0025,images/t0.2.png,7.2820395,0.0006608021324863883
0.0007,0.0025,images/t0.2.png,7.2820395,0.0006608021324863883
0.0008,0.0025,images/t0.2.png,7.2820395,0.0006608021324863883
0.0009,0.0025,images/t0.2.png,7.2820395,0.0006608021324863883
0.001,0.0025,images/t0.2.png,7.2820395,0.0006608021324863883
2023-07-11 16:44:35
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0005,0.00275,images/t0.4.png,7.290818699999999,0.0006615987931034482
0.0006000000000000001,0.00275,images/t0.4.png,7.290818699999999,0.0006615987931034482
0.0007,0.00275,images/t0.4.png,7.290818699999999,0.0006615987931034482
0.0008,0.00275,images/t0.4.png,7.290818699999999,0.0006615987931034482
0.0009,0.00275,images/t0.4.png,7.290818699999999,0.0006615987931034482
0.001,0.00275,images/t0.4.png,7.290818699999999,0.0006615987931034482
2023-07-11 16:46:55
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.001,0.003,images/tneg0.4.png,9.709386,0.0008810695099818512
0.0011,0.003,images/tneg0.4.png,9.709386,0.0008810695099818512
0.0012000000000000001,0.003,images/tneg0.4.png,9.709386,0.0008810695099818512
0.0013,0.003,images/tneg0.4.png,9.709386,0.0008810695099818512
0.0014,0.003,images/tneg0.4.png,9.709386,0.0008810695099818512
0.0015,0.003,images/tneg0.4.png,9.709386,0.0008810695099818512
2023-07-11 16:49:42
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.001,0.00325,images/tneg0.2.png,9.7210916,0.000882131724137931
0.0011,0.00325,images/tneg0.2.png,9.7210916,0.000882131724137931
0.0012000000000000001,0.00325,images/tneg0.2.png,9.7210916,0.000882131724137931
0.0013,0.00325,images/tneg0.2.png,9.7210916,0.000882131724137931
0.0014,0.00325,images/tneg0.2.png,9.7210916,0.000882131724137931
0.0015,0.00325,images/tneg0.2.png,9.7210916,0.000882131724137931
2023-07-11 16:50:50
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.001,0.0035,images/t0.png,9.709386,0.0008810695099818512
0.0011,0.0035,images/t0.png,9.709386,0.0008810695099818512
0.0012000000000000001,0.0035,images/t0.png,9.709386,0.0008810695099818512
0.0013,0.0035,images/t0.png,9.709386,0.0008810695099818512
0.0014,0.0035,images/t0.png,9.709386,0.0008810695099818512
0.0015,0.0035,images/t0.png,9.709386,0.0008810695099818512
2023-07-11 16:51:53
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.001,0.00375,images/t0.2.png,9.709386,0.0008810695099818512
0.0011,0.00375,images/t0.2.png,9.709386,0.0008810695099818512
0.0012000000000000001,0.00375,images/t0.2.png,9.709386,0.0008810695099818512
0.0013,0.00375,images/t0.2.png,9.709386,0.0008810695099818512
0.0014,0.00375,images/t0.2.png,9.709386,0.0008810695099818512
0.0015,0.00375,images/t0.2.png,9.709386,0.0008810695099818512
2023-07-11 16:52:56
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.001,0.004,images/t0.4.png,9.7210916,0.000882131724137931
0.0011,0.004,images/t0.4.png,9.7210916,0.000882131724137931
0.0012000000000000001,0.004,images/t0.4.png,9.7210916,0.000882131724137931
0.0013,0.004,images/t0.4.png,9.7210916,0.000882131724137931
0.0014,0.004,images/t0.4.png,9.7210916,0.000882131724137931
0.0015,0.004,images/t0.4.png,9.7210916,0.000882131724137931
2023-07-11 16:55:19
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0015,0.0005,images/tneg0.4.png,5.167899,0.0004689563520871144
0.00165,0.0005,images/tneg0.4.png,6.0292155,0.0005471157441016334
0.0018,0.0005,images/tneg0.4.png,6.890532,0.0006252751361161524
0.00195,0.0005,images/tneg0.4.png,7.7518485,0.0007034345281306715
0.0021,0.0005,images/tneg0.4.png,8.613165,0.0007815939201451906
0.00225,0.0005,images/tneg0.4.png,9.4744815,0.0008597533121597095
0.0024000000000000002,0.0005,images/tneg0.4.png,10.335798,0.0009379127041742287
0.00255,0.0005,images/tneg0.4.png,11.197114500000001,0.001016072096188748
0.0027,0.0005,images/tneg0.4.png,12.058431,0.0010942314882032669
0.00285,0.0005,images/tneg0.4.png,12.9197475,0.0011723908802177857
2023-07-11 16:57:05
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0015,0.00075,images/tneg0.2.png,5.1741294,0.000469521724137931
0.00165,0.00075,images/tneg0.2.png,6.036484300000001,0.0005477753448275862
0.0018,0.00075,images/tneg0.2.png,6.8988392,0.0006260289655172414
0.00195,0.00075,images/tneg0.2.png,7.7611941,0.0007042825862068966
0.0021,0.00075,images/tneg0.2.png,8.623549,0.0007825362068965518
0.00225,0.00075,images/tneg0.2.png,9.4859039,0.000860789827586207
0.0024000000000000002,0.00075,images/tneg0.2.png,10.3482588,0.000939043448275862
0.00255,0.00075,images/tneg0.2.png,11.2106137,0.0010172970689655172
0.0027,0.00075,images/tneg0.2.png,12.072968600000001,0.0010955506896551724
0.00285,0.00075,images/tneg0.2.png,12.9353235,0.0011738043103448276
2023-07-11 16:58:45
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0015,0.001,images/t0.png,5.167899,0.0004689563520871144
0.00165,0.001,images/t0.png,6.0292155,0.0005471157441016334
0.0018,0.001,images/t0.png,6.890532,0.0006252751361161524
0.00195,0.001,images/t0.png,7.7518485,0.0007034345281306715
0.0021,0.001,images/t0.png,8.613165,0.0007815939201451906
0.00225,0.001,images/t0.png,9.4744815,0.0008597533121597095
0.0024000000000000002,0.001,images/t0.png,10.335798,0.0009379127041742287
0.00255,0.001,images/t0.png,11.197114500000001,0.001016072096188748
0.0027,0.001,images/t0.png,12.058431,0.0010942314882032669
0.00285,0.001,images/t0.png,12.9197475,0.0011723908802177857
2023-07-11 17:00:29
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0015,0.00125,images/t0.2.png,5.167899,0.0004689563520871144
0.00165,0.00125,images/t0.2.png,6.0292155,0.0005471157441016334
0.0018,0.00125,images/t0.2.png,6.890532,0.0006252751361161524
0.00195,0.00125,images/t0.2.png,7.7518485,0.0007034345281306715
0.0021,0.00125,images/t0.2.png,8.613165,0.0007815939201451906
0.00225,0.00125,images/t0.2.png,9.4744815,0.0008597533121597095
0.0024000000000000002,0.00125,images/t0.2.png,10.335798,0.0009379127041742287
0.00255,0.00125,images/t0.2.png,11.197114500000001,0.001016072096188748
0.0027,0.00125,images/t0.2.png,12.058431,0.0010942314882032669
0.00285,0.00125,images/t0.2.png,12.9197475,0.0011723908802177857
2023-07-11 17:02:09
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0015,0.0015,images/t0.4.png,5.1741294,0.000469521724137931
0.00165,0.0015,images/t0.4.png,6.036484300000001,0.0005477753448275862
0.0018,0.0015,images/t0.4.png,6.8988392,0.0006260289655172414
0.00195,0.0015,images/t0.4.png,7.7611941,0.0007042825862068966
0.0021,0.0015,images/t0.4.png,8.623549,0.0007825362068965518
0.00225,0.0015,images/t0.4.png,9.4859039,0.000860789827586207
0.0024000000000000002,0.0015,images/t0.4.png,10.3482588,0.000939043448275862
0.00255,0.0015,images/t0.4.png,11.2106137,0.0010172970689655172
0.0027,0.0015,images/t0.4.png,12.072968600000001,0.0010955506896551724
0.00285,0.0015,images/t0.4.png,12.9353235,0.0011738043103448276
2023-07-11 17:04:57
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.002,0.00175,images/tneg0.4.png,7.2820395,0.0006608021324863883
0.0021,0.00175,images/tneg0.4.png,7.2820395,0.0006608021324863883
0.0022,0.00175,images/tneg0.4.png,7.2820395,0.0006608021324863883
0.0023,0.00175,images/tneg0.4.png,7.2820395,0.0006608021324863883
0.0024000000000000002,0.00175,images/tneg0.4.png,7.2820395,0.0006608021324863883
0.0025,0.00175,images/tneg0.4.png,7.2820395,0.0006608021324863883
2023-07-11 17:05:54
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.002,0.002,images/tneg0.2.png,7.290818699999999,0.0006615987931034482
0.0021,0.002,images/tneg0.2.png,7.290818699999999,0.0006615987931034482
0.0022,0.002,images/tneg0.2.png,7.290818699999999,0.0006615987931034482
0.0023,0.002,images/tneg0.2.png,7.290818699999999,0.0006615987931034482
0.0024000000000000002,0.002,images/tneg0.2.png,7.290818699999999,0.0006615987931034482
0.0025,0.002,images/tneg0.2.png,7.290818699999999,0.0006615987931034482
2023-07-11 17:06:57
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.002,0.00225,images/t0.png,7.2820395,0.0006608021324863883
0.0021,0.00225,images/t0.png,7.2820395,0.0006608021324863883
0.0022,0.00225,images/t0.png,7.2820395,0.0006608021324863883
0.0023,0.00225,images/t0.png,7.2820395,0.0006608021324863883
0.0024000000000000002,0.00225,images/t0.png,7.2820395,0.0006608021324863883
0.0025,0.00225,images/t0.png,7.2820395,0.0006608021324863883
2023-07-11 17:07:46
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.002,0.0025,images/t0.2.png,7.2820395,0.0006608021324863883
0.0021,0.0025,images/t0.2.png,7.2820395,0.0006608021324863883
0.0022,0.0025,images/t0.2.png,7.2820395,0.0006608021324863883
0.0023,0.0025,images/t0.2.png,7.2820395,0.0006608021324863883
0.0024000000000000002,0.0025,images/t0.2.png,7.2820395,0.0006608021324863883
0.0025,0.0025,images/t0.2.png,7.2820395,0.0006608021324863883
2023-07-11 17:08:37
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.002,0.00275,images/t0.4.png,7.290818699999999,0.0006615987931034482
0.0021,0.00275,images/t0.4.png,7.290818699999999,0.0006615987931034482
0.0022,0.00275,images/t0.4.png,7.290818699999999,0.0006615987931034482
0.0023,0.00275,images/t0.4.png,7.290818699999999,0.0006615987931034482
0.0024000000000000002,0.00275,images/t0.4.png,7.290818699999999,0.0006615987931034482
0.0025,0.00275,images/t0.4.png,7.290818699999999,0.0006615987931034482
2023-07-11 17:09:57
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0025,0.003,images/tneg0.4.png,9.709386,0.0008810695099818512
0.0026,0.003,images/tneg0.4.png,9.709386,0.0008810695099818512
0.0027,0.003,images/tneg0.4.png,9.709386,0.0008810695099818512
0.0028,0.003,images/tneg0.4.png,9.709386,0.0008810695099818512
0.0029000000000000002,0.003,images/tneg0.4.png,9.709386,0.0008810695099818512
0.003,0.003,images/tneg0.4.png,9.709386,0.0008810695099818512
2023-07-11 17:10:59
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0025,0.00325,images/tneg0.2.png,9.7210916,0.000882131724137931
0.0026,0.00325,images/tneg0.2.png,9.7210916,0.000882131724137931
0.0027,0.00325,images/tneg0.2.png,9.7210916,0.000882131724137931
0.0028,0.00325,images/tneg0.2.png,9.7210916,0.000882131724137931
0.0029000000000000002,0.00325,images/tneg0.2.png,9.7210916,0.000882131724137931
0.003,0.00325,images/tneg0.2.png,9.7210916,0.000882131724137931
2023-07-11 17:12:43
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0025,0.0035,images/t0.png,9.709386,0.0008810695099818512
0.0026,0.0035,images/t0.png,9.709386,0.0008810695099818512
0.0027,0.0035,images/t0.png,9.709386,0.0008810695099818512
0.0028,0.0035,images/t0.png,9.709386,0.0008810695099818512
0.0029000000000000002,0.0035,images/t0.png,9.709386,0.0008810695099818512
0.003,0.0035,images/t0.png,9.709386,0.0008810695099818512
2023-07-11 17:13:45
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0025,0.00375,images/t0.2.png,9.709386,0.0008810695099818512
0.0026,0.00375,images/t0.2.png,9.709386,0.0008810695099818512
0.0027,0.00375,images/t0.2.png,9.709386,0.0008810695099818512
0.0028,0.00375,images/t0.2.png,9.709386,0.0008810695099818512
0.0029000000000000002,0.00375,images/t0.2.png,9.709386,0.0008810695099818512
0.003,0.00375,images/t0.2.png,9.709386,0.0008810695099818512
2023-07-11 17:15:09
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0025,0.004,images/t0.4.png,9.7210916,0.000882131724137931
0.0026,0.004,images/t0.4.png,9.7210916,0.000882131724137931
0.0027,0.004,images/t0.4.png,9.7210916,0.000882131724137931
0.0028,0.004,images/t0.4.png,9.7210916,0.000882131724137931
0.0029000000000000002,0.004,images/t0.4.png,9.7210916,0.000882131724137931
0.003,0.004,images/t0.4.png,9.7210916,0.000882131724137931
2023-07-11 17:21:38
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.003,0.0005,images/2Dtneg0.4.png,1.6940748,0.00015372729582577134
0.00315,0.0005,images/2Dtneg0.4.png,1.9764206000000002,0.00017934851179673324
0.0033,0.0005,images/2Dtneg0.4.png,2.2587664000000003,0.00020496972776769512
0.00345,0.0005,images/2Dtneg0.4.png,2.5411122,0.000230590943738657
0.0036,0.0005,images/2Dtneg0.4.png,2.8234580000000005,0.0002562121597096189
0.00375,0.0005,images/2Dtneg0.4.png,3.1058038000000003,0.00028183337568058077
0.0039,0.0005,images/2Dtneg0.4.png,3.3881496,0.0003074545916515427
0.00405,0.0005,images/2Dtneg0.4.png,3.6704954000000005,0.0003330758076225046
0.0042,0.0005,images/2Dtneg0.4.png,3.9528412000000004,0.0003586970235934665
0.00435,0.0005,images/2Dtneg0.4.png,4.235187000000001,0.0003843182395644284
2023-07-11 17:23:01
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.003,0.00075,images/2Dtneg0.2.png,1.7750964000000002,0.00016107952813067153
0.00315,0.00075,images/2Dtneg0.2.png,2.0709458000000005,0.00018792611615245014
0.0033,0.00075,images/2Dtneg0.2.png,2.3667952000000003,0.0002147727041742287
0.00345,0.00075,images/2Dtneg0.2.png,2.6626446,0.00024161929219600726
0.0036,0.00075,images/2Dtneg0.2.png,2.9584940000000004,0.0002684658802177859
0.00375,0.00075,images/2Dtneg0.2.png,3.2543434000000007,0.00029531246823956447
0.0039,0.00075,images/2Dtneg0.2.png,3.5501928000000005,0.00032215905626134305
0.00405,0.00075,images/2Dtneg0.2.png,3.8460422000000003,0.00034900564428312164
0.0042,0.00075,images/2Dtneg0.2.png,4.141891600000001,0.0003758522323049003
0.00435,0.00075,images/2Dtneg0.2.png,4.437741000000001,0.0004026988203266788
2023-07-11 17:24:12
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.003,0.001,images/2Dt0.png,1.6524552000000001,0.00014995056261343014
0.00315,0.001,images/2Dt0.png,1.9278644000000003,0.00017494232304900184
0.0033,0.001,images/2Dt0.png,2.2032736,0.00019993408348457353
0.00345,0.001,images/2Dt0.png,2.4786828,0.0002249258439201452
