2023-07-18 08:46:52
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.0005,images/tneg0.4.png,3.888138,0.0003528255898366606
0.00015,0.0005,images/tneg0.4.png,4.536161,0.00041162985480943737
0.0003,0.0005,images/tneg0.4.png,5.184184,0.0004704341197822142
0.00045,0.0005,images/tneg0.4.png,5.832207,0.0005292383847549909
0.0006,0.0005,images/tneg0.4.png,6.480230000000001,0.0005880426497277678
0.0007499999999999999,0.0005,images/tneg0.4.png,7.128253,0.0006468469147005444
0.0009,0.0005,images/tneg0.4.png,7.776276,0.0007056511796733212
0.00105,0.0005,images/tneg0.4.png,8.424299,0.000764455444646098
0.0012,0.0005,images/tneg0.4.png,9.072322,0.0008232597096188747
0.0013499999999999999,0.0005,images/tneg0.4.png,9.720345,0.0008820639745916515
2023-07-18 08:48:18
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.00075,images/tneg0.2.png,3.87681,0.0003517976406533575
0.00015,0.00075,images/tneg0.2.png,4.522945,0.00041043058076225045
0.0003,0.00075,images/tneg0.2.png,5.16908,0.0004690635208711434
0.00045,0.00075,images/tneg0.2.png,5.815215,0.0005276964609800363
0.0006,0.00075,images/tneg0.2.png,6.46135,0.0005863294010889292
0.0007499999999999999,0.00075,images/tneg0.2.png,7.1074850000000005,0.0006449623411978222
0.0009,0.00075,images/tneg0.2.png,7.75362,0.000703595281306715
0.00105,0.00075,images/tneg0.2.png,8.399755,0.0007622282214156081
0.0012,0.00075,images/tneg0.2.png,9.04589,0.0008208611615245009
0.0013499999999999999,0.00075,images/tneg0.2.png,9.692025000000001,0.000879494101633394
2023-07-18 08:49:40
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.001,images/t0.png,3.8824739999999998,0.00035231161524500903
0.00015,0.001,images/t0.png,4.529553,0.00041103021778584394
0.0003,0.001,images/t0.png,5.176632,0.00046974882032667874
0.00045,0.001,images/t0.png,5.823710999999999,0.0005284674228675136
0.0006,0.001,images/t0.png,6.470789999999999,0.0005871860254083483
0.0007499999999999999,0.001,images/t0.png,7.117869,0.0006459046279491833
0.0009,0.001,images/t0.png,7.7649479999999995,0.0007046232304900181
0.00105,0.001,images/t0.png,8.412027,0.000763341833030853
0.0012,0.001,images/t0.png,9.059106,0.0008220604355716879
0.0013499999999999999,0.001,images/t0.png,9.706185,0.0008807790381125226
2023-07-18 08:50:54
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.00125,images/t0.2.png,3.8824739999999998,0.00035231161524500903
0.00015,0.00125,images/t0.2.png,4.529553,0.00041103021778584394
0.0003,0.00125,images/t0.2.png,5.176632,0.00046974882032667874
0.00045,0.00125,images/t0.2.png,5.823710999999999,0.0005284674228675136
0.0006,0.00125,images/t0.2.png,6.470789999999999,0.0005871860254083483
0.0007499999999999999,0.00125,images/t0.2.png,7.117869,0.0006459046279491833
0.0009,0.00125,images/t0.2.png,7.7649479999999995,0.0007046232304900181
0.00105,0.00125,images/t0.2.png,8.412027,0.000763341833030853
0.0012,0.00125,images/t0.2.png,9.059106,0.0008220604355716879
0.0013499999999999999,0.00125,images/t0.2.png,9.706185,0.0008807790381125226
2023-07-18 08:52:12
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.0015,images/t0.4.png,3.888138,0.0003528255898366606
0.00015,0.0015,images/t0.4.png,4.536161,0.00041162985480943737
0.0003,0.0015,images/t0.4.png,5.184184,0.0004704341197822142
0.00045,0.0015,images/t0.4.png,5.832207,0.0005292383847549909
0.0006,0.0015,images/t0.4.png,6.480230000000001,0.0005880426497277678
0.0007499999999999999,0.0015,images/t0.4.png,7.128253,0.0006468469147005444
0.0009,0.0015,images/t0.4.png,7.776276,0.0007056511796733212
0.00105,0.0015,images/t0.4.png,8.424299,0.000764455444646098
0.0012,0.0015,images/t0.4.png,9.072322,0.0008232597096188747
0.0013499999999999999,0.0015,images/t0.4.png,9.720345,0.0008820639745916515
2023-07-18 08:54:21
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.00015,0.00175,images/tneg0.4.png,6.9986484,0.0006350860617059892
0.0003,0.00175,images/tneg0.4.png,8.1650898,0.0007409337386569873
0.00045,0.00175,images/tneg0.4.png,9.3315312,0.0008467814156079855
0.0006,0.00175,images/tneg0.4.png,10.4979726,0.0009526290925589837
0.0007499999999999999,0.00175,images/tneg0.4.png,11.664414,0.0010584767695099818
0.0008999999999999999,0.00175,images/tneg0.4.png,12.8308554,0.0011643244464609802
0.00105,0.00175,images/tneg0.4.png,13.9972968,0.0012701721234119783
0.0012,0.00175,images/tneg0.4.png,15.163738200000001,0.0013760198003629764
0.0013499999999999999,0.00175,images/tneg0.4.png,16.3301796,0.0014818674773139746
0.0014999999999999998,0.00175,images/tneg0.4.png,17.496621,0.001587715154264973
2023-07-18 08:56:57
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.00015,0.002,images/tneg0.2.png,6.978258,0.0006332357531760436
0.0003,0.002,images/tneg0.2.png,8.141301,0.0007387750453720508
0.00045,0.002,images/tneg0.2.png,9.304344,0.0008443143375680581
0.0006,0.002,images/tneg0.2.png,10.467387,0.0009498536297640654
0.0007499999999999999,0.002,images/tneg0.2.png,11.63043,0.0010553929219600726
0.0008999999999999999,0.002,images/tneg0.2.png,12.793473,0.00116093221415608
0.00105,0.002,images/tneg0.2.png,13.956516,0.0012664715063520871
0.0012,0.002,images/tneg0.2.png,15.119559,0.0013720107985480945
0.0013499999999999999,0.002,images/tneg0.2.png,16.282602,0.0014775500907441017
0.0014999999999999998,0.002,images/tneg0.2.png,17.445645,0.0015830893829401089
2023-07-18 08:59:28
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.00015,0.00225,images/t0.png,6.9884532,0.0006341609074410164
0.0003,0.00225,images/t0.png,8.153195400000001,0.0007398543920145192
0.00045,0.00225,images/t0.png,9.3179376,0.0008455478765880218
0.0006,0.00225,images/t0.png,10.4826798,0.0009512413611615244
0.0007499999999999999,0.00225,images/t0.png,11.647422,0.0010569348457350272
0.0008999999999999999,0.00225,images/t0.png,12.812164200000002,0.00116262833030853
0.00105,0.00225,images/t0.png,13.9769064,0.0012683218148820327
0.0012,0.00225,images/t0.png,15.1416486,0.0013740152994555354
0.0013499999999999999,0.00225,images/t0.png,16.306390800000003,0.0014797087840290385
0.0014999999999999998,0.00225,images/t0.png,17.471133000000002,0.001585402268602541
2023-07-18 09:01:55
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.00015,0.0025,images/t0.2.png,6.9884532,0.0006341609074410164
0.0003,0.0025,images/t0.2.png,8.153195400000001,0.0007398543920145192
0.00045,0.0025,images/t0.2.png,9.3179376,0.0008455478765880218
0.0006,0.0025,images/t0.2.png,10.4826798,0.0009512413611615244
0.0007499999999999999,0.0025,images/t0.2.png,11.647422,0.0010569348457350272
0.0008999999999999999,0.0025,images/t0.2.png,12.812164200000002,0.00116262833030853
0.00105,0.0025,images/t0.2.png,13.9769064,0.0012683218148820327
0.0012,0.0025,images/t0.2.png,15.1416486,0.0013740152994555354
0.0013499999999999999,0.0025,images/t0.2.png,16.306390800000003,0.0014797087840290385
0.0014999999999999998,0.0025,images/t0.2.png,17.471133000000002,0.001585402268602541
2023-07-18 09:04:18
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.00015,0.00275,images/t0.4.png,6.9986484,0.0006350860617059892
0.0003,0.00275,images/t0.4.png,8.1650898,0.0007409337386569873
0.00045,0.00275,images/t0.4.png,9.3315312,0.0008467814156079855
0.0006,0.00275,images/t0.4.png,10.4979726,0.0009526290925589837
0.0007499999999999999,0.00275,images/t0.4.png,11.664414,0.0010584767695099818
0.0008999999999999999,0.00275,images/t0.4.png,12.8308554,0.0011643244464609802
0.00105,0.00275,images/t0.4.png,13.9972968,0.0012701721234119783
0.0012,0.00275,images/t0.4.png,15.163738200000001,0.0013760198003629764
0.0013499999999999999,0.00275,images/t0.4.png,16.3301796,0.0014818674773139746
0.0014999999999999998,0.00275,images/t0.4.png,17.496621,0.001587715154264973
