2023-07-11 12:34:55
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.0005,images/tneg0.4.png,5.5124256,0.000500220108892922
0.0001,0.0005,images/tneg0.4.png,5.5124256,0.000500220108892922
0.0002,0.0005,images/tneg0.4.png,5.5124256,0.000500220108892922
0.00030000000000000003,0.0005,images/tneg0.4.png,5.5124256,0.000500220108892922
0.0004,0.0005,images/tneg0.4.png,5.5124256,0.000500220108892922
0.0005,0.0005,images/tneg0.4.png,5.5124256,0.000500220108892922
2023-07-11 12:35:40
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.00075,images/tneg0.2.png,5.51907136,0.000500823172413793
0.0001,0.00075,images/tneg0.2.png,5.51907136,0.000500823172413793
0.0002,0.00075,images/tneg0.2.png,5.51907136,0.000500823172413793
0.00030000000000000003,0.00075,images/tneg0.2.png,5.51907136,0.000500823172413793
0.0004,0.00075,images/tneg0.2.png,5.51907136,0.000500823172413793
0.0005,0.00075,images/tneg0.2.png,5.51907136,0.000500823172413793
2023-07-11 12:36:33
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.001,images/t0.png,5.011296000000001,0.00045474555353902
0.0001,0.001,images/t0.png,5.011296000000001,0.00045474555353902
0.0002,0.001,images/t0.png,5.011296000000001,0.00045474555353902
0.00030000000000000003,0.001,images/t0.png,5.011296000000001,0.00045474555353902
0.0004,0.001,images/t0.png,5.011296000000001,0.00045474555353902
0.0005,0.001,images/t0.png,5.011296000000001,0.00045474555353902
2023-07-11 12:37:16
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.00125,images/t0.2.png,5.011296000000001,0.00045474555353902
0.0001,0.00125,images/t0.2.png,5.011296000000001,0.00045474555353902
0.0002,0.00125,images/t0.2.png,5.011296000000001,0.00045474555353902
0.00030000000000000003,0.00125,images/t0.2.png,5.011296000000001,0.00045474555353902
0.0004,0.00125,images/t0.2.png,5.011296000000001,0.00045474555353902
0.0005,0.00125,images/t0.2.png,5.011296000000001,0.00045474555353902
2023-07-11 12:37:51
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0,0.0015,images/t0.4.png,5.0173376,0.0004552937931034483
0.0001,0.0015,images/t0.4.png,5.0173376,0.0004552937931034483
0.0002,0.0015,images/t0.4.png,5.0173376,0.0004552937931034483
0.00030000000000000003,0.0015,images/t0.4.png,5.0173376,0.0004552937931034483
0.0004,0.0015,images/t0.4.png,5.0173376,0.0004552937931034483
0.0005,0.0015,images/t0.4.png,5.0173376,0.0004552937931034483
2023-07-11 12:38:43
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0005,0.00175,images/tneg0.4.png,5.856952200000001,0.0005314838656987297
0.0006000000000000001,0.00175,images/tneg0.4.png,5.856952200000001,0.0005314838656987297
0.0007,0.00175,images/tneg0.4.png,5.856952200000001,0.0005314838656987297
0.0008,0.00175,images/tneg0.4.png,5.856952200000001,0.0005314838656987297
0.0009,0.00175,images/tneg0.4.png,5.856952200000001,0.0005314838656987297
0.001,0.00175,images/tneg0.4.png,5.856952200000001,0.0005314838656987297
2023-07-11 12:39:51
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0005,0.002,images/tneg0.2.png,5.864013320000001,0.0005321246206896552
0.0006000000000000001,0.002,images/tneg0.2.png,5.864013320000001,0.0005321246206896552
0.0007,0.002,images/tneg0.2.png,5.864013320000001,0.0005321246206896552
0.0008,0.002,images/tneg0.2.png,5.864013320000001,0.0005321246206896552
0.0009,0.002,images/tneg0.2.png,5.864013320000001,0.0005321246206896552
0.001,0.002,images/tneg0.2.png,5.864013320000001,0.0005321246206896552
2023-07-11 12:40:48
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0005,0.00225,images/t0.png,5.324502000000001,0.0004831671506352088
0.0006000000000000001,0.00225,images/t0.png,5.324502000000001,0.0004831671506352088
0.0007,0.00225,images/t0.png,5.324502000000001,0.0004831671506352088
0.0008,0.00225,images/t0.png,5.324502000000001,0.0004831671506352088
0.0009,0.00225,images/t0.png,5.324502000000001,0.0004831671506352088
0.001,0.00225,images/t0.png,5.324502000000001,0.0004831671506352088
2023-07-11 12:42:01
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0005,0.0025,images/t0.2.png,5.324502000000001,0.0004831671506352088
0.0006000000000000001,0.0025,images/t0.2.png,5.324502000000001,0.0004831671506352088
0.0007,0.0025,images/t0.2.png,5.324502000000001,0.0004831671506352088
0.0008,0.0025,images/t0.2.png,5.324502000000001,0.0004831671506352088
0.0009,0.0025,images/t0.2.png,5.324502000000001,0.0004831671506352088
0.001,0.0025,images/t0.2.png,5.324502000000001,0.0004831671506352088
2023-07-11 12:42:49
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0005,0.00275,images/t0.4.png,5.330921200000001,0.00048374965517241383
0.0006000000000000001,0.00275,images/t0.4.png,5.330921200000001,0.00048374965517241383
0.0007,0.00275,images/t0.4.png,5.330921200000001,0.00048374965517241383
0.0008,0.00275,images/t0.4.png,5.330921200000001,0.00048374965517241383
0.0009,0.00275,images/t0.4.png,5.330921200000001,0.00048374965517241383
0.001,0.00275,images/t0.4.png,5.330921200000001,0.00048374965517241383
2023-07-11 12:43:50
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.001,0.003,images/tneg0.4.png,6.2014788,0.0005627476225045372
0.0011,0.003,images/tneg0.4.png,6.2014788,0.0005627476225045372
0.0012000000000000001,0.003,images/tneg0.4.png,6.2014788,0.0005627476225045372
0.0013,0.003,images/tneg0.4.png,6.2014788,0.0005627476225045372
0.0014,0.003,images/tneg0.4.png,6.2014788,0.0005627476225045372
0.0015,0.003,images/tneg0.4.png,6.2014788,0.0005627476225045372
2023-07-11 12:44:52
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.001,0.00325,images/tneg0.2.png,6.20895528,0.0005634260689655172
0.0011,0.00325,images/tneg0.2.png,6.20895528,0.0005634260689655172
0.0012000000000000001,0.00325,images/tneg0.2.png,6.20895528,0.0005634260689655172
0.0013,0.00325,images/tneg0.2.png,6.20895528,0.0005634260689655172
0.0014,0.00325,images/tneg0.2.png,6.20895528,0.0005634260689655172
0.0015,0.00325,images/tneg0.2.png,6.20895528,0.0005634260689655172
2023-07-11 12:45:35
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.001,0.0035,images/t0.png,5.637708,0.0005115887477313974
0.0011,0.0035,images/t0.png,5.637708,0.0005115887477313974
0.0012000000000000001,0.0035,images/t0.png,5.637708,0.0005115887477313974
0.0013,0.0035,images/t0.png,5.637708,0.0005115887477313974
0.0014,0.0035,images/t0.png,5.637708,0.0005115887477313974
0.0015,0.0035,images/t0.png,5.637708,0.0005115887477313974
2023-07-11 12:46:20
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.001,0.00375,images/t0.2.png,5.637708,0.0005115887477313974
0.0011,0.00375,images/t0.2.png,5.637708,0.0005115887477313974
0.0012000000000000001,0.00375,images/t0.2.png,5.637708,0.0005115887477313974
0.0013,0.00375,images/t0.2.png,5.637708,0.0005115887477313974
0.0014,0.00375,images/t0.2.png,5.637708,0.0005115887477313974
0.0015,0.00375,images/t0.2.png,5.637708,0.0005115887477313974
2023-07-11 12:47:04
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.001,0.004,images/t0.4.png,5.6445048,0.0005122055172413793
0.0011,0.004,images/t0.4.png,5.6445048,0.0005122055172413793
0.0012000000000000001,0.004,images/t0.4.png,5.6445048,0.0005122055172413793
0.0013,0.004,images/t0.4.png,5.6445048,0.0005122055172413793
0.0014,0.004,images/t0.4.png,5.6445048,0.0005122055172413793
0.0015,0.004,images/t0.4.png,5.6445048,0.0005122055172413793
2023-07-11 12:48:07
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0015,0.00425,images/tneg0.4.png,6.5460054,0.0005940113793103448
0.0016,0.00425,images/tneg0.4.png,6.5460054,0.0005940113793103448
0.0017000000000000001,0.00425,images/tneg0.4.png,6.5460054,0.0005940113793103448
0.0018,0.00425,images/tneg0.4.png,6.5460054,0.0005940113793103448
0.0019,0.00425,images/tneg0.4.png,6.5460054,0.0005940113793103448
0.002,0.00425,images/tneg0.4.png,6.5460054,0.0005940113793103448
2023-07-11 12:49:20
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0015,0.0045,images/tneg0.2.png,6.55389724,0.0005947275172413794
0.0016,0.0045,images/tneg0.2.png,6.55389724,0.0005947275172413794
0.0017000000000000001,0.0045,images/tneg0.2.png,6.55389724,0.0005947275172413794
0.0018,0.0045,images/tneg0.2.png,6.55389724,0.0005947275172413794
0.0019,0.0045,images/tneg0.2.png,6.55389724,0.0005947275172413794
0.002,0.0045,images/tneg0.2.png,6.55389724,0.0005947275172413794
2023-07-11 12:50:05
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0015,0.00475,images/t0.png,5.950914000000001,0.0005400103448275862
0.0016,0.00475,images/t0.png,5.950914000000001,0.0005400103448275862
0.0017000000000000001,0.00475,images/t0.png,5.950914000000001,0.0005400103448275862
0.0018,0.00475,images/t0.png,5.950914000000001,0.0005400103448275862
0.0019,0.00475,images/t0.png,5.950914000000001,0.0005400103448275862
0.002,0.00475,images/t0.png,5.950914000000001,0.0005400103448275862
2023-07-11 12:50:48
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0015,0.005,images/t0.2.png,5.950914000000001,0.0005400103448275862
0.0016,0.005,images/t0.2.png,5.950914000000001,0.0005400103448275862
0.0017000000000000001,0.005,images/t0.2.png,5.950914000000001,0.0005400103448275862
0.0018,0.005,images/t0.2.png,5.950914000000001,0.0005400103448275862
0.0019,0.005,images/t0.2.png,5.950914000000001,0.0005400103448275862
0.002,0.005,images/t0.2.png,5.950914000000001,0.0005400103448275862
2023-07-11 12:51:29
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.0015,0.00525,images/t0.4.png,5.9580884,0.0005406613793103449
0.0016,0.00525,images/t0.4.png,5.9580884,0.0005406613793103449
0.0017000000000000001,0.00525,images/t0.4.png,5.9580884,0.0005406613793103449
0.0018,0.00525,images/t0.4.png,5.9580884,0.0005406613793103449
0.0019,0.00525,images/t0.4.png,5.9580884,0.0005406613793103449
0.002,0.00525,images/t0.4.png,5.9580884,0.0005406613793103449
2023-07-11 12:53:11
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.002,0.0055,images/tneg0.4.png,6.890532000000001,0.0006252751361161525
0.0021,0.0055,images/tneg0.4.png,6.890532000000001,0.0006252751361161525
0.0022,0.0055,images/tneg0.4.png,6.890532000000001,0.0006252751361161525
0.0023,0.0055,images/tneg0.4.png,6.890532000000001,0.0006252751361161525
0.0024000000000000002,0.0055,images/tneg0.4.png,6.890532000000001,0.0006252751361161525
0.0025,0.0055,images/tneg0.4.png,6.890532000000001,0.0006252751361161525
2023-07-11 12:53:57
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.002,0.00575,images/tneg0.2.png,6.8988392,0.0006260289655172414
0.0021,0.00575,images/tneg0.2.png,6.8988392,0.0006260289655172414
0.0022,0.00575,images/tneg0.2.png,6.8988392,0.0006260289655172414
0.0023,0.00575,images/tneg0.2.png,6.8988392,0.0006260289655172414
0.0024000000000000002,0.00575,images/tneg0.2.png,6.8988392,0.0006260289655172414
0.0025,0.00575,images/tneg0.2.png,6.8988392,0.0006260289655172414
2023-07-11 12:54:52
x,y,image_filename,exposure_time,black_pixel_dwell_time
0.002,0.006,images/t0.png,6.264120000000001,0.0005684319419237751
0.0021,0.006,images/t0.png,6.264120000000001,0.0005684319419237751
